neighborhood,year,n_permits,permits_per_sm,treatment
South Austin,2006,1,1.5826498302781689,0
South Austin,2007,3,4.747949490834507,0
South Austin,2008,3,4.747949490834507,0
South Austin,2009,3,4.747949490834507,0
South Austin,2010,2,3.1652996605563377,0
South Austin,2011,3,4.747949490834507,0
South Austin,2012,9,14.24384847250352,0
South Austin,2013,5,7.913249151390844,0
South Austin,2014,1,1.5826498302781689,0
South Austin,2015,5,7.913249151390844,0
South Austin,2016,0,0,0
South Austin,2017,7,11.078548811947183,0
South Austin,2018,6,9.495898981669013,0
South Austin,2019,1,1.5826498302781689,0
South Austin,2020,3,4.747949490834507,0
South Austin,2021,2,3.1652996605563377,0
South Chicago,2006,2,5.362242759917438,0
South Chicago,2007,0,0,0
South Chicago,2008,2,5.362242759917438,0
South Chicago,2009,1,2.681121379958719,0
South Chicago,2010,1,2.681121379958719,0
South Chicago,2011,0,0,0
South Chicago,2012,4,10.724485519834875,0
South Chicago,2013,3,8.043364139876156,0
South Chicago,2014,2,5.362242759917438,0
South Chicago,2015,5,13.405606899793593,0
South Chicago,2016,2,5.362242759917438,0
South Chicago,2017,7,18.767849659711032,0
South Chicago,2018,3,8.043364139876156,0
South Chicago,2019,2,5.362242759917438,0
South Chicago,2020,4,10.724485519834875,0
South Chicago,2021,4,10.724485519834875,0
South East Ravenswood,2006,1,38.48562904936981,0
South East Ravenswood,2007,0,0,0
South East Ravenswood,2008,0,0,0
South East Ravenswood,2009,0,0,0
South East Ravenswood,2010,0,0,0
South East Ravenswood,2011,0,0,0
South East Ravenswood,2012,0,0,0
South East Ravenswood,2013,0,0,0
South East Ravenswood,2014,0,0,0
South East Ravenswood,2015,0,0,0
South East Ravenswood,2016,1,38.48562904936981,0
South East Ravenswood,2017,0,0,0
South East Ravenswood,2018,1,38.48562904936981,0
South East Ravenswood,2019,0,0,0
South East Ravenswood,2020,0,0,0
South East Ravenswood,2021,0,0,0
South Shore,2006,2,1.7722030842301797,0
South Shore,2007,7,6.202710794805629,0
South Shore,2008,2,1.7722030842301797,0
South Shore,2009,6,5.316609252690539,0
South Shore,2010,8,7.088812336920719,0
South Shore,2011,6,5.316609252690539,0
South Shore,2012,6,5.316609252690539,0
South Shore,2013,5,4.43050771057545,0
South Shore,2014,6,5.316609252690539,0
South Shore,2015,1,0.8861015421150898,0
South Shore,2016,5,4.43050771057545,0
South Shore,2017,5,4.43050771057545,0
South Shore,2018,5,4.43050771057545,0
South Shore,2019,6,5.316609252690539,0
South Shore,2020,6,5.316609252690539,0
South Shore,2021,3,2.6583046263452697,0
Tally's Corner,2006,0,0,0
Tally's Corner,2007,0,0,0
Tally's Corner,2008,0,0,0
Tally's Corner,2009,0,0,0
Tally's Corner,2010,0,0,0
Tally's Corner,2011,0,0,0
Tally's Corner,2012,0,0,0
Tally's Corner,2013,0,0,0
Tally's Corner,2014,0,0,0
Tally's Corner,2015,0,0,0
Tally's Corner,2016,0,0,0
Tally's Corner,2017,0,0,0
Tally's Corner,2018,0,0,0
Tally's Corner,2019,1,5.550962771983457,0
Tally's Corner,2020,0,0,0
Tally's Corner,2021,0,0,0
The Bush,2006,0,0,0
The Bush,2007,1,14.302503868412318,0
The Bush,2008,1,14.302503868412318,0
The Bush,2009,1,14.302503868412318,0
The Bush,2010,0,0,0
The Bush,2011,4,57.21001547364927,0
The Bush,2012,8,114.42003094729854,0
The Bush,2013,0,0,0
The Bush,2014,3,42.907511605236955,0
The Bush,2015,0,0,0
The Bush,2016,1,14.302503868412318,0
The Bush,2017,3,42.907511605236955,0
The Bush,2018,1,14.302503868412318,0
The Bush,2019,2,28.605007736824636,0
The Bush,2020,1,14.302503868412318,0
The Bush,2021,0,0,0
The Gap,2006,0,0,0
The Gap,2007,0,0,0
The Gap,2008,0,0,0
The Gap,2009,0,0,0
The Gap,2010,0,0,0
The Gap,2011,0,0,0
The Gap,2012,2,58.96770879584752,0
The Gap,2013,0,0,0
The Gap,2014,0,0,0
The Gap,2015,0,0,0
The Gap,2016,0,0,0
The Gap,2017,0,0,0
The Gap,2018,0,0,0
The Gap,2019,0,0,0
The Gap,2020,0,0,0
The Gap,2021,0,0,0
The Robert Taylor Homes,2006,1,9.883952601231185,0
The Robert Taylor Homes,2007,0,0,0
The Robert Taylor Homes,2008,0,0,0
The Robert Taylor Homes,2009,0,0,0
The Robert Taylor Homes,2010,0,0,0
The Robert Taylor Homes,2011,0,0,0
The Robert Taylor Homes,2012,0,0,0
The Robert Taylor Homes,2013,0,0,0
The Robert Taylor Homes,2014,0,0,0
The Robert Taylor Homes,2015,0,0,0
The Robert Taylor Homes,2016,0,0,0
The Robert Taylor Homes,2017,0,0,0
The Robert Taylor Homes,2018,1,9.883952601231185,0
The Robert Taylor Homes,2019,0,0,0
The Robert Taylor Homes,2020,0,0,0
The Robert Taylor Homes,2021,0,0,0
Ukrainian Village,2006,4,23.765528258733998,0
Ukrainian Village,2007,2,11.882764129366999,0
Ukrainian Village,2008,5,29.706910323417496,0
Ukrainian Village,2009,0,0,0
Ukrainian Village,2010,1,5.941382064683499,0
Ukrainian Village,2011,5,29.706910323417496,0
Ukrainian Village,2012,2,11.882764129366999,0
Ukrainian Village,2013,5,29.706910323417496,0
Ukrainian Village,2014,4,23.765528258733998,0
Ukrainian Village,2015,7,41.58967445278449,0
Ukrainian Village,2016,8,47.531056517467995,0
Ukrainian Village,2017,3,17.824146194050495,0
Ukrainian Village,2018,3,17.824146194050495,0
Ukrainian Village,2019,5,29.706910323417496,0
Ukrainian Village,2020,3,17.824146194050495,0
Ukrainian Village,2021,1,5.941382064683499,0
University Village / Little Italy,2006,2,8.457457043323814,0
University Village / Little Italy,2007,2,8.457457043323814,0
University Village / Little Italy,2008,7,29.601099651633348,0
University Village / Little Italy,2009,1,4.228728521661907,0
University Village / Little Italy,2010,1,4.228728521661907,0
University Village / Little Italy,2011,1,4.228728521661907,0
University Village / Little Italy,2012,0,0,0
University Village / Little Italy,2013,0,0,0
University Village / Little Italy,2014,2,8.457457043323814,0
University Village / Little Italy,2015,6,25.37237112997144,0
University Village / Little Italy,2016,3,12.68618556498572,0
University Village / Little Italy,2017,1,4.228728521661907,0
University Village / Little Italy,2018,1,4.228728521661907,0
University Village / Little Italy,2019,6,25.37237112997144,0
University Village / Little Italy,2020,2,8.457457043323814,0
University Village / Little Italy,2021,8,33.829828173295255,0
Uptown,2006,5,15.110524476710008,0
Uptown,2007,3,9.066314686026004,0
Uptown,2008,2,6.044209790684003,0
Uptown,2009,3,9.066314686026004,0
Uptown,2010,2,6.044209790684003,0
Uptown,2011,1,3.0221048953420016,0
Uptown,2012,2,6.044209790684003,0
Uptown,2013,2,6.044209790684003,0
Uptown,2014,1,3.0221048953420016,0
Uptown,2015,1,3.0221048953420016,0
Uptown,2016,1,3.0221048953420016,0
Uptown,2017,6,18.13262937205201,0
Uptown,2018,3,9.066314686026004,0
Uptown,2019,1,3.0221048953420016,0
Uptown,2020,0,0,0
Uptown,2021,3,9.066314686026004,0
Washington Park,2006,3,5.396764435664337,0
Washington Park,2007,3,5.396764435664337,0
Washington Park,2008,3,5.396764435664337,0
Washington Park,2009,3,5.396764435664337,0
Washington Park,2010,3,5.396764435664337,0
Washington Park,2011,7,12.592450349883451,0
Washington Park,2012,7,12.592450349883451,0
Washington Park,2013,1,1.798921478554779,0
Washington Park,2014,5,8.994607392773894,0
Washington Park,2015,2,3.597842957109558,0
Washington Park,2016,1,1.798921478554779,0
Washington Park,2017,3,5.396764435664337,0
Washington Park,2018,3,5.396764435664337,0
Washington Park,2019,5,8.994607392773894,0
Washington Park,2020,3,5.396764435664337,0
Washington Park,2021,3,5.396764435664337,0
Wentworth Gardens,2006,6,155.8726124543088,0
Wentworth Gardens,2007,0,0,0
Wentworth Gardens,2008,1,25.9787687423848,0
Wentworth Gardens,2009,0,0,0
Wentworth Gardens,2010,0,0,0
Wentworth Gardens,2011,0,0,0
Wentworth Gardens,2012,0,0,0
Wentworth Gardens,2013,0,0,0
Wentworth Gardens,2014,0,0,0
Wentworth Gardens,2015,0,0,0
Wentworth Gardens,2016,0,0,0
Wentworth Gardens,2017,0,0,0
Wentworth Gardens,2018,0,0,0
Wentworth Gardens,2019,0,0,0
Wentworth Gardens,2020,0,0,0
Wentworth Gardens,2021,0,0,0
West De Paul,2006,5,95.2123262613385,0
West De Paul,2007,2,38.0849305045354,0
West De Paul,2008,4,76.1698610090708,0
West De Paul,2009,3,57.127395756803104,0
West De Paul,2010,0,0,0
West De Paul,2011,1,19.0424652522677,0
West De Paul,2012,2,38.0849305045354,0
West De Paul,2013,0,0,0
West De Paul,2014,2,38.0849305045354,0
West De Paul,2015,4,76.1698610090708,0
West De Paul,2016,5,95.2123262613385,0
West De Paul,2017,1,19.0424652522677,0
West De Paul,2018,2,38.0849305045354,0
West De Paul,2019,5,95.2123262613385,0
West De Paul,2020,0,0,0
West De Paul,2021,1,19.0424652522677,0
West Elsdon,2006,1,87.61805811082928,0
West Elsdon,2007,0,0,0
West Elsdon,2008,0,0,0
West Elsdon,2009,0,0,0
West Elsdon,2010,0,0,0
West Elsdon,2011,0,0,0
West Elsdon,2012,0,0,0
West Elsdon,2013,0,0,0
West Elsdon,2014,0,0,0
West Elsdon,2015,0,0,0
West Elsdon,2016,0,0,0
West Elsdon,2017,0,0,0
West Elsdon,2018,0,0,0
West Elsdon,2019,0,0,0
West Elsdon,2020,0,0,0
West Elsdon,2021,0,0,0
West Englewood,2006,0,0,0
West Englewood,2007,0,0,0
West Englewood,2008,0,0,0
West Englewood,2009,1,12.468692258870266,0
West Englewood,2010,1,12.468692258870266,0
West Englewood,2011,0,0,0
West Englewood,2012,1,12.468692258870266,0
West Englewood,2013,0,0,0
West Englewood,2014,0,0,0
West Englewood,2015,0,0,0
West Englewood,2016,1,12.468692258870266,0
West Englewood,2017,1,12.468692258870266,0
West Englewood,2018,1,12.468692258870266,0
West Englewood,2019,1,12.468692258870266,0
West Englewood,2020,0,0,0
West Englewood,2021,1,12.468692258870266,0
West Garfield Park,2006,2,4.000125623890091,0
West Garfield Park,2007,5,10.000314059725229,0
West Garfield Park,2008,6,12.000376871670275,0
West Garfield Park,2009,8,16.000502495560365,0
West Garfield Park,2010,14,28.00087936723064,0
West Garfield Park,2011,11,22.000690931395503,0
West Garfield Park,2012,11,22.000690931395503,0
West Garfield Park,2013,10,20.000628119450457,0
West Garfield Park,2014,8,16.000502495560365,0
West Garfield Park,2015,13,26.000816555285596,0
West Garfield Park,2016,17,34.00106780306578,0
West Garfield Park,2017,10,20.000628119450457,0
West Garfield Park,2018,17,34.00106780306578,0
West Garfield Park,2019,12,24.00075374334055,0
West Garfield Park,2020,3,6.000188435835137,0
West Garfield Park,2021,8,16.000502495560365,0
West Pullman,2006,0,0,0
West Pullman,2007,0,0,0
West Pullman,2008,0,0,0
West Pullman,2009,0,0,0
West Pullman,2010,0,0,0
West Pullman,2011,0,0,0
West Pullman,2012,0,0,0
West Pullman,2013,0,0,0
West Pullman,2014,1,13.575805138728047,0
West Pullman,2015,0,0,0
West Pullman,2016,0,0,0
West Pullman,2017,1,13.575805138728047,0
West Pullman,2018,0,0,0
West Pullman,2019,0,0,0
West Pullman,2020,0,0,0
West Pullman,2021,0,0,0
West Rogers Park,2006,18,22.73329565394259,0
West Rogers Park,2007,7,8.840726087644342,0
West Rogers Park,2008,6,7.577765217980864,0
West Rogers Park,2009,3,3.788882608990432,0
West Rogers Park,2010,3,3.788882608990432,0
West Rogers Park,2011,6,7.577765217980864,0
West Rogers Park,2012,0,0,0
West Rogers Park,2013,4,5.051843478653909,0
West Rogers Park,2014,2,2.5259217393269546,0
West Rogers Park,2015,2,2.5259217393269546,0
West Rogers Park,2016,1,1.2629608696634773,0
West Rogers Park,2017,1,1.2629608696634773,0
West Rogers Park,2018,0,0,0
West Rogers Park,2019,0,0,0
West Rogers Park,2020,0,0,0
West Rogers Park,2021,0,0,0
West Town,2006,7,46.95424021779238,0
West Town,2007,7,46.95424021779238,0
West Town,2008,4,26.830994410167076,0
West Town,2009,4,26.830994410167076,0
West Town,2010,3,20.123245807625306,0
West Town,2011,1,6.707748602541769,0
West Town,2012,5,33.53874301270884,0
West Town,2013,8,53.66198882033415,0
West Town,2014,5,33.53874301270884,0
West Town,2015,6,40.24649161525061,0
West Town,2016,11,73.78523462795945,0
West Town,2017,8,53.66198882033415,0
West Town,2018,6,40.24649161525061,0
West Town,2019,8,53.66198882033415,0
West Town,2020,1,6.707748602541769,0
West Town,2021,7,46.95424021779238,0
West Woodlawn,2006,2,5.92122044916505,0
West Woodlawn,2007,4,11.8424408983301,0
West Woodlawn,2008,3,8.881830673747574,0
West Woodlawn,2009,2,5.92122044916505,0
West Woodlawn,2010,2,5.92122044916505,0
West Woodlawn,2011,4,11.8424408983301,0
West Woodlawn,2012,3,8.881830673747574,0
West Woodlawn,2013,6,17.763661347495148,0
West Woodlawn,2014,5,14.803051122912624,0
West Woodlawn,2015,6,17.763661347495148,0
West Woodlawn,2016,6,17.763661347495148,0
West Woodlawn,2017,10,29.606102245825248,0
West Woodlawn,2018,7,20.724271572077672,0
West Woodlawn,2019,5,14.803051122912624,0
West Woodlawn,2020,2,5.92122044916505,0
West Woodlawn,2021,3,8.881830673747574,0
Wicker Park,2006,18,75.62691076099958,0
Wicker Park,2007,20,84.02990084555509,0
Wicker Park,2008,5,21.007475211388773,0
Wicker Park,2009,3,12.604485126833262,0
Wicker Park,2010,2,8.402990084555508,0
Wicker Park,2011,5,21.007475211388773,0
Wicker Park,2012,4,16.805980169111017,0
Wicker Park,2013,3,12.604485126833262,0
Wicker Park,2014,7,29.41046529594428,0
Wicker Park,2015,5,21.007475211388773,0
Wicker Park,2016,9,37.81345538049979,0
Wicker Park,2017,8,33.61196033822203,0
Wicker Park,2018,6,25.208970253666525,0
Wicker Park,2019,7,29.41046529594428,0
Wicker Park,2020,3,12.604485126833262,0
Wicker Park,2021,4,16.805980169111017,0
Winneconna Parkway,2006,1,24.387873082891854,0
Winneconna Parkway,2007,0,0,0
Winneconna Parkway,2008,0,0,0
Winneconna Parkway,2009,0,0,0
Winneconna Parkway,2010,0,0,0
Winneconna Parkway,2011,0,0,0
Winneconna Parkway,2012,0,0,0
Winneconna Parkway,2013,1,24.387873082891854,0
Winneconna Parkway,2014,0,0,0
Winneconna Parkway,2015,0,0,0
Winneconna Parkway,2016,0,0,0
Winneconna Parkway,2017,2,48.77574616578371,0
Winneconna Parkway,2018,0,0,0
Winneconna Parkway,2019,0,0,0
Winneconna Parkway,2020,0,0,0
Winneconna Parkway,2021,0,0,0
Woodlawn,2006,9,19.87129108754445,0
Woodlawn,2007,6,13.247527391696298,0
Woodlawn,2008,4,8.831684927797532,0
Woodlawn,2009,1,2.207921231949383,0
Woodlawn,2010,2,4.415842463898766,0
Woodlawn,2011,2,4.415842463898766,0
Woodlawn,2012,1,2.207921231949383,0
Woodlawn,2013,3,6.623763695848149,0
Woodlawn,2014,4,8.831684927797532,0
Woodlawn,2015,4,8.831684927797532,0
Woodlawn,2016,4,8.831684927797532,0
Woodlawn,2017,2,4.415842463898766,0
Woodlawn,2018,4,8.831684927797532,0
Woodlawn,2019,4,8.831684927797532,0
Woodlawn,2020,2,4.415842463898766,0
Woodlawn,2021,0,0,0
Wrightwood Neighbors,2006,19,88.56146643975936,0
Wrightwood Neighbors,2007,25,116.52824531547283,0
Wrightwood Neighbors,2008,11,51.27242793880804,0
Wrightwood Neighbors,2009,2,9.322259625237827,0
Wrightwood Neighbors,2010,3,13.98338943785674,0
Wrightwood Neighbors,2011,4,18.644519250475653,0
Wrightwood Neighbors,2012,1,4.661129812618913,0
Wrightwood Neighbors,2013,15,69.9169471892837,0
Wrightwood Neighbors,2014,7,32.62790868833239,0
Wrightwood Neighbors,2015,19,88.56146643975936,0
Wrightwood Neighbors,2016,6,27.96677887571348,0
Wrightwood Neighbors,2017,19,88.56146643975936,0
Wrightwood Neighbors,2018,7,32.62790868833239,0
Wrightwood Neighbors,2019,12,55.93355775142696,0
Wrightwood Neighbors,2020,10,46.61129812618913,0
Wrightwood Neighbors,2021,10,46.61129812618913,0
Wrigleyville,2006,7,88.96164609701515,0
Wrigleyville,2007,6,76.25283951172726,0
Wrigleyville,2008,4,50.83522634115151,0
Wrigleyville,2009,0,0,0
Wrigleyville,2010,2,25.417613170575756,0
Wrigleyville,2011,0,0,0
Wrigleyville,2012,2,25.417613170575756,0
Wrigleyville,2013,1,12.708806585287878,0
Wrigleyville,2014,4,50.83522634115151,0
Wrigleyville,2015,1,12.708806585287878,0
Wrigleyville,2016,3,38.12641975586363,0
Wrigleyville,2017,0,0,0
Wrigleyville,2018,2,25.417613170575756,0
Wrigleyville,2019,4,50.83522634115151,0
Wrigleyville,2020,3,38.12641975586363,0
Wrigleyville,2021,1,12.708806585287878,0
